iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement,trade_total_northern,gdp_total_northern,trade_reciprocal_northern,gdp_reciprocal_northern,n_reciprocal_partners,n_partners_trade_available,reciprocal_trade_share,reciprocal_gdp_share,gdp_african,gdpcap_african,gdp_ppp_african,gdpcap_ppp_african,pop_african,pop_pwt_african,gdp_ppp_pwt_african,wto_african,gatt_african
NAM,1969,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,,2054570607.7919998,0.0,0.0,0.0,0.0,,0.0,,,,,758.305,759.907,4376136.0,0.0,0.0
NAM,1970,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,,2273816559.2320004,0.0,0.0,0.0,0.0,,0.0,,,,,780.386,780.384,4538491.5,0.0,0.0
NAM,1971,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,14700.0,2523239156.608,0.0,0.0,0.0,1.0,0.0,0.0,,,,,804.309,804.157,4775284.5,0.0,0.0
NAM,1972,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,71210.0,2927304446.368,0.0,0.0,0.0,3.0,0.0,0.0,,,,,829.806,829.441,4856694.0,0.0,0.0
NAM,1973,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,98560.0,3532604577.152,0.0,0.0,0.0,5.0,0.0,0.0,,,,,855.965,855.38,5020466.0,0.0,0.0
NAM,1974,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,56350.0,3948556657.12,0.0,0.0,0.0,4.0,0.0,0.0,,,,,881.53,880.785,5443062.0,0.0,0.0
NAM,1975,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,102790.0,4429510582.784,0.0,0.0,0.0,5.0,0.0,0.0,,,,,905.647,904.839,5582245.0,0.0,0.0
NAM,1976,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,84380.0,4806278232.896,0.0,0.0,0.0,7.0,0.0,0.0,,,,,928.228,927.503,5611754.0,0.0,0.0
NAM,1977,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,73090.0,5430826885.312,0.0,0.0,0.0,7.0,0.0,0.0,,,,,949.734,949.193,5694706.0,0.0,0.0
NAM,1978,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,50310.0,6534032980.16,0.0,0.0,0.0,8.0,0.0,0.0,,,,,970.569,970.258,5742805.5,0.0,0.0
NAM,1979,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,69710.0,7510149364.864,0.0,0.0,0.0,9.0,0.0,0.0,,,,,991.365,991.226,5895420.0,0.0,0.0
NAM,1980,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,74150.0,8340612450.304,0.0,0.0,0.0,9.0,0.0,0.0,2434779.392,2.404,,,1012.761,1012.672,6869421.0,0.0,0.0
NAM,1981,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,122350.0,8455798984.639999,0.0,0.0,0.0,8.0,0.0,0.0,2259233.28,2.184,,,1034.446,1034.264,6180527.5,0.0,0.0
NAM,1982,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,105110.0,8413404846.592001,0.0,0.0,0.0,7.0,0.0,0.0,2128058.624,2.014,,,1056.758,1056.366,6234294.5,0.0,0.0
NAM,1983,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,101290.0,8740008512.064,0.0,0.0,0.0,10.0,0.0,0.0,2308102.912,2.134,,,1081.74,1081.081,5949442.5,0.0,0.0
NAM,1984,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,107421.0,9461506897.664,0.0,0.0,0.0,11.0,0.0,0.0,1960596.992,1.763,,,1112.044,1111.132,6136087.0,0.0,0.0
NAM,1985,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,65640.0,10013658187.84,0.0,0.0,0.0,9.0,0.0,0.0,1615794.944,1.406,,,1149.389,1148.302,6886820.0,0.0,0.0
NAM,1986,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,58960.0,11908986258.239998,0.0,0.0,0.0,9.0,0.0,0.0,1816728.832,1.521,,,1194.769,1193.592,7014950.0,0.0,0.0
NAM,1987,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,33770.0,13601061168.384003,0.0,0.0,0.0,7.0,0.0,0.0,2310417.152,1.853,,,1247.186,1245.99,6736382.0,0.0,0.0
NAM,1988,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,55876.993,15340574223.36,0.0,0.0,0.0,9.0,0.0,0.0,2506590.464,1.922,,,1303.879,1302.741,7113941.5,0.0,0.0
NAM,1989,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0,164798.062,16164941408.576,0.0,0.0,0.0,16.0,0.0,0.0,2547362.816,1.872,,,1360.921,1359.933,7398076.0,0.0,0.0
NAM,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,11.0,708145.199,18322889058.559998,0.0,0.0,0.0,21.0,0.0,0.0,2804357.12,1.981,5229495.146,3.697,1415.447,1414.692,6540486.0,0.0,0.0
NAM,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,16.0,504139.02099999995,19393791276.544,0.0,0.0,0.0,20.0,0.0,0.0,3012725.76,2.055,5844793.311,3.988,1466.152,1465.74,6889523.5,0.0,0.0
NAM,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,16.0,388881.537,20844117865.92,0.0,0.0,0.0,20.0,0.0,0.0,3448309.76,2.278,6407809.266,4.233,1513.689,1513.721,7229926.5,0.0,1.0
NAM,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,16.0,377933.62899999996,21072670525.888,0.0,0.0,0.0,23.0,0.0,0.0,3218435.072,2.064,6456645.807,4.139,1559.48,1559.983,7361378.0,0.0,1.0
NAM,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,16.0,638527.481,22587045957.952,0.0,0.0,0.0,27.0,0.0,0.0,3636647.68,2.265,6708120.955,4.175,1605.828,1606.718,7707603.0,0.0,1.0
NAM,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0,583144.2889999999,24960546077.760002,0.0,0.0,0.0,29.0,0.0,0.0,3942494.464,2.383,7115036.355,4.298,1654.214,1655.359,7831893.5,1.0,1.0
NAM,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0,489921.15900000004,25115816761.408,0.0,0.0,0.0,28.0,0.0,0.0,3945295.616,2.314,7476134.197,4.381,1705.309,1706.489,8454840.0,1.0,1.0
NAM,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0,493297.751,24683023210.688,0.0,0.0,0.0,31.0,0.0,0.0,4102682.88,2.334,7924988.665,4.505,1757.969,1758.994,8668000.0,1.0,1.0
NAM,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0,660201.889,24755038679.936,0.0,0.0,0.0,33.0,0.0,0.0,3826538.496,2.114,8274683.853,4.57,1809.719,1810.566,8987855.0,1.0,1.0
NAM,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,19.0,1082765.872,26015395041.984,0.0,0.0,0.0,31.0,0.0,0.0,3818964.224,2.056,8684376.797,4.674,1857.149,1858.042,9357740.0,1.0,1.0
NAM,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,20.0,908477.231,26479956300.608,0.0,0.0,0.0,36.0,0.0,0.0,3908645.632,2.059,9192166.928,4.84,1897.953,1899.257,9918278.0,1.0,1.0
NAM,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,21.0,1116776.97,26213172625.856,0.0,0.0,0.0,36.0,0.0,0.0,3546791.68,1.836,9512393.899,4.92,1931.282,1933.596,10356101.0,1.0,1.0
NAM,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,992386.7104999999,27332669775.68,0.0,0.0,0.0,36.0,0.0,0.0,3361236.224,1.716,10120930.066,5.158,1958.303,1962.147,10948707.0,1.0,1.0
NAM,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,857812.754,30659992696.192,0.0,0.0,0.0,36.0,0.0,0.0,4931279.872,2.489,10760410.351,5.417,1981.237,1986.535,10903692.0,1.0,1.0
NAM,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0,1745046.7775,34051005386.304,0.0,0.0,0.0,36.0,0.0,0.0,6606866.432,3.298,12412848.643,6.178,2003.32,2009.228,12157932.0,1.0,1.0
NAM,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0,1883762.8114999998,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,7261301.248,3.582,13136304.637,6.464,2027.026,2032.196,12838180.0,1.0,1.0
NAM,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0,2468286.0794999995,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,7978676.224,3.886,14497586.887,7.052,2052.931,2055.734,14544396.0,1.0,1.0
NAM,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0,2646753.2335,41090276041.472,0.0,0.0,0.0,36.0,0.0,0.0,8740924.416,4.201,15868266.167,7.629,2080.7,2079.915,15206157.0,1.0,1.0
NAM,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,2761983.1925000004,43356354594.304,136961.2055,1023036731.392,3.0,36.0,0.04958799382701167,0.02359600434503326,8486515.712,4.021,16608267.43,7.885,2110.791,2106.375,16844736.0,1.0,1.0
NAM,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,2773950.0585000003,40865587641.088,58062.346999999994,931180604.4159999,3.0,36.0,0.020931287793766885,0.022786423936793004,8875961.344,4.141,16783925.351,7.854,2143.498,2137.04,17102182.0,1.0,1.0
NAM,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3269471.46,42666123500.352005,2493571.743,17070819351.551998,26.0,36.0,0.7626834408886383,0.4001024220400796,11281996.8,5.178,18014918.715,8.29,2178.967,2173.17,18332088.0,1.0,1.0
NAM,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3672634.6465000003,45767108476.736,2730590.114,18545620219.904,26.0,36.0,0.7434962572719388,0.40521721465822935,12412389.376,5.597,19322996.885,8.721,2217.618,2215.621,19889102.0,1.0,1.0
NAM,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3610510.3735,45700867909.632,2818701.9845000003,17530770119.679996,26.0,36.0,0.7806935011704655,0.38359818798944906,13037393.92,5.77,20675021.622,9.132,2259.393,2263.934,22003586.0,1.0,1.0
NAM,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3339180.2825,46150748830.01601,2478744.5485,18210141523.968002,26.0,36.0,0.7423212701304635,0.39457954606630996,13113069.568,5.693,22196845.09,9.582,2303.315,2316.52,23462690.0,1.0,1.0
NAM,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3701042.8949999996,47358762874.11201,2173421.3835,18808711341.056004,26.0,36.0,0.5872456616042545,0.39715377259859796,12853962.752,5.421,24053566.054,10.145,2370.992,2370.992,25545350.0,1.0,1.0
NAM,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0,2323090.8554999996,44849923518.08,1819564.4895,16533545740.288,26.0,36.0,0.7832515397286838,0.36864155930216824,11491507.2,4.738,25599757.011,10.554,2425.561,2425.561,26922684.0,1.0,1.0
NAM,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0,2647403.9345,45883796063.871994,2141057.6365,16565048626.176,26.0,36.0,0.8087385565151278,0.36102175598367714,10267157.504,4.14,26247669.891,10.585,2479.713,2479.713,27341702.0,1.0,1.0
NAM,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0,2586017.1170000006,48443791181.825,2043395.6474999997,17596136119.579998,26.0,36.0,0.7901709675729108,0.36322789134186645,12895153.16,5.367,24438091.227,10.171,2402.623,2533.794,27607458.0,1.0,1.0
NGA,1950,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,391000.0,439149675.856,0.0,0.0,0.0,16.0,0.0,0.0,,,,,31796.94,32023.33,76060104.0,0.0,0.0
NGA,1951,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,531250.0,508704606.91200006,0.0,0.0,0.0,21.0,0.0,0.0,,,,,32492.088,32723.428,81690280.0,0.0,0.0
NGA,1952,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,622900.0,564177641.312,0.0,0.0,0.0,23.0,0.0,0.0,,,,,33207.745,33444.184,90344744.0,0.0,0.0
NGA,1953,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,595550.0,594802213.104,0.0,0.0,0.0,23.0,0.0,0.0,,,,,33944.603,34186.281,88322512.0,0.0,0.0
NGA,1954,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,678525.0,608996152.944,0.0,0.0,0.0,23.0,0.0,0.0,,,,,34933.365,35182.086,97534144.0,0.0,0.0
NGA,1955,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,686150.0,707212135.52,0.0,0.0,0.0,23.0,0.0,0.0,,,,,35953.308,36209.293,104234400.0,0.0,0.0
NGA,1956,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,730260.0,759962809.184,0.0,0.0,0.0,23.0,0.0,0.0,,,,,37005.207,37268.68,101086544.0,0.0,0.0
NGA,1957,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,695500.0,810041068.576,0.0,0.0,0.0,17.0,0.0,0.0,,,,,38089.806,38361.0,106187520.0,0.0,0.0
NGA,1958,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,748100.0,830159736.224,0.0,0.0,0.0,16.0,0.0,0.0,,,,,39207.806,39486.957,117311520.0,0.0,0.0
NGA,1959,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,846980.0,885219863.3280001,0.0,0.0,0.0,17.0,0.0,0.0,,,,,40359.978,40647.336,130467544.0,0.0,0.0
NGA,1960,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,931200.0,1004764122.1600001,0.0,0.0,0.0,18.0,0.0,0.0,4196174.336,0.093,,,45211.613,41843.293,151196608.0,0.0,1.0
NGA,1961,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,954420.0,1068562561.6,0.0,0.0,0.0,22.0,0.0,0.0,4467287.552,0.097,,,46144.154,43076.074,151770480.0,0.0,1.0
NGA,1962,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,900680.0,1154279277.792,0.0,0.0,0.0,23.0,0.0,0.0,4909399.04,0.104,,,47117.859,44346.723,156546096.0,0.0,1.0
NGA,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,969630.0,1241588382.56,0.0,0.0,0.0,24.0,0.0,0.0,5165590.016,0.107,,,48128.46,45655.988,166948016.0,0.0,1.0
NGA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0,1098780.0,1356808025.408,0.0,0.0,0.0,24.0,0.0,0.0,5552930.816,0.113,,,49169.819,47007.734,178142592.0,0.0,1.0
NGA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,1295550.0,1474823991.328,0.0,0.0,0.0,23.0,0.0,0.0,5874422.272,0.117,,,50238.571,48406.25,188581152.0,0.0,1.0
NGA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,1314030.0,1613314560.144,0.0,0.0,0.0,25.0,0.0,0.0,6366792.704,0.124,,,51336.376,49843.512,175646592.0,0.0,1.0
NGA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,1132970.0,1724081100.72,0.0,0.0,0.0,27.0,0.0,0.0,5203136.0,0.099,,,52468.594,51311.359,157976304.0,0.0,1.0
NGA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,904695.0,1867705725.52,0.0,0.0,0.0,26.0,0.0,0.0,5200896.0,0.097,,,53640.549,52818.461,170117712.0,0.0,1.0
NGA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,1321269.5,2054570607.7919998,0.0,0.0,0.0,26.0,0.0,0.0,6634187.264,0.121,,,54859.203,54374.445,225562256.0,0.0,1.0
NGA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,1941808.0,2273816559.2320004,0.0,0.0,0.0,26.0,0.0,0.0,12545849.344,0.224,,,56131.844,55981.398,244586912.0,0.0,1.0
NGA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,2867522.0,2523239156.608,0.0,0.0,0.0,27.0,0.0,0.0,9181769.728,0.16,,,57453.735,57295.211,273832800.0,0.0,1.0
NGA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,3269497.0,2927304446.368,0.0,0.0,0.0,27.0,0.0,0.0,12274415.616,0.209,,,58829.323,58662.602,295623808.0,0.0,1.0
NGA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,4469102.4690000005,3532604577.152,0.0,0.0,0.0,27.0,0.0,0.0,15162870.784,0.252,,,60285.454,60110.434,335807808.0,0.0,1.0
NGA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,10759672.5,3948556657.12,0.0,0.0,0.0,27.0,0.0,0.0,24846641.152,0.402,,,61857.025,61673.559,395191456.0,0.0,1.0
NGA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,12180342.999,4429510582.784,0.0,0.0,0.0,27.0,0.0,0.0,27778934.784,0.437,,,63565.601,63373.574,387495264.0,0.0,1.0
NGA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,15291259.4685,4806278232.896,0.0,0.0,0.0,27.0,0.0,0.0,36308881.408,0.555,,,65426.979,65226.227,398563872.0,0.0,1.0
NGA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,18811851.25,5430826885.312,0.0,0.0,0.0,27.0,0.0,0.0,36035407.872,0.534,,,67425.438,67215.805,462277024.0,0.0,1.0
NGA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,19282606.8755,6534032980.16,0.0,0.0,0.0,27.0,0.0,0.0,36527861.76,0.525,,,69512.238,69293.547,459230624.0,0.0,1.0
NGA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,23451704.5315,7510149364.864,0.0,0.0,0.0,27.0,0.0,0.0,47259910.144,0.66,,,71619.217,71391.289,430965088.0,0.0,1.0
NGA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,36134858.968,8340612450.304,0.0,0.0,0.0,27.0,0.0,0.0,64201789.44,0.871,,,73698.097,73460.727,403576032.0,0.0,1.0
NGA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,30589696.594,8455798984.639999,0.0,0.0,0.0,27.0,0.0,0.0,61076492.288,0.807,,,75729.576,75482.555,393082592.0,0.0,1.0
NGA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,23741411.969,8413404846.592001,0.0,0.0,0.0,27.0,0.0,0.0,51397459.968,0.661,,,77729.805,77472.906,397501408.0,0.0,1.0
NGA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,18007018.811499998,8740008512.064,0.0,0.0,0.0,27.0,0.0,0.0,35451564.032,0.445,,,79729.317,79462.281,386887680.0,0.0,1.0
NGA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,15383861.094,9461506897.664,0.0,0.0,0.0,27.0,0.0,0.0,28500815.872,0.349,,,81775.215,81497.742,351949184.0,0.0,1.0
NGA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,16701893.816499999,10013658187.84,0.0,0.0,0.0,27.0,0.0,0.0,28873977.856,0.344,,,83901.573,83613.297,386585536.0,0.0,1.0
NGA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0,9401436.7795,11908986258.239998,0.0,0.0,0.0,28.0,0.0,0.0,20721500.16,0.241,,,86118.05,85818.508,121655848.0,0.0,1.0
NGA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0,10579259.818,13601061168.384003,0.0,0.0,0.0,28.0,0.0,0.0,24093202.432,0.273,,,88412.918,88101.633,94633464.0,0.0,1.0
NGA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0,10073598.643,15340574223.36,0.0,0.0,0.0,28.0,0.0,0.0,23272161.28,0.256,,,90773.621,90450.281,84738040.0,0.0,1.0
NGA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0,12018433.4115,16164941408.576,0.0,0.0,0.0,28.0,0.0,0.0,24231168.0,0.26,,,93179.764,92844.352,83952016.0,0.0,1.0
NGA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0,15237626.713000001,18322889058.559998,0.0,0.0,0.0,28.0,0.0,0.0,30757074.944,0.322,187284409.555,1.966,95617.348,95269.992,80037728.0,0.0,1.0
NGA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,21.0,14741845.275,19393791276.544,0.0,0.0,0.0,28.0,0.0,0.0,27392886.784,0.279,192322542.311,1.968,98085.373,97726.328,67743000.0,0.0,1.0
NGA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,21.0,18297268.739,20844117865.92,0.0,0.0,0.0,29.0,0.0,0.0,29300922.368,0.291,197559798.483,1.971,100592.239,100221.562,58301784.0,0.0,1.0
NGA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,15793084.3485,21072670525.888,0.0,0.0,0.0,33.0,0.0,0.0,15789003.776,0.153,206488266.304,2.009,103144.753,102761.734,50284416.0,0.0,1.0
NGA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,13835085.114500003,22587045957.952,0.0,0.0,0.0,34.0,0.0,0.0,18086400.0,0.171,212801143.654,2.02,105752.792,105355.781,46399792.0,0.0,1.0
NGA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,14424392.080500001,24960546077.760002,0.0,0.0,0.0,34.0,0.0,0.0,28546959.36,0.263,216571543.395,2.005,108424.828,108011.469,44728936.0,1.0,1.0
NGA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,18107150.674999997,25115816761.408,0.0,0.0,0.0,33.0,0.0,0.0,34987950.08,0.315,231537550.393,2.091,111166.206,110732.906,45912052.0,1.0,1.0
NGA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,18489299.1475,24683023210.688,0.0,0.0,0.0,35.0,0.0,0.0,35822342.144,0.314,242099647.0,2.133,113979.485,113522.703,49381904.0,1.0,1.0
NGA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,13696389.601000002,24755038679.936,0.0,0.0,0.0,36.0,0.0,0.0,32004614.144,0.274,251372954.483,2.16,116867.371,116385.75,47083784.0,1.0,1.0
NGA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,13691402.2035,26015395041.984,0.0,0.0,0.0,35.0,0.0,0.0,35870793.728,0.299,256430117.867,2.149,119831.886,119327.07,60093488.0,1.0,1.0
NGA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0,23513575.0905,26479956300.608,0.0,0.0,0.0,36.0,0.0,0.0,46385995.776,0.378,276212746.14,2.258,122876.724,122352.016,92191920.0,1.0,1.0
NGA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,20734696.2095,26213172625.856,0.0,0.0,0.0,36.0,0.0,0.0,44138012.672,0.35,294968944.732,2.351,126004.99,125463.43,113711560.0,1.0,1.0
NGA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,19196141.631,27332669775.68,0.0,0.0,0.0,36.0,0.0,0.0,59116867.584,0.457,310831996.548,2.416,129224.64,128666.719,141282976.0,1.0,1.0
NGA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,27151986.409499995,30659992696.192,0.0,0.0,0.0,36.0,0.0,0.0,67655839.744,0.51,349856049.485,2.651,132550.14,131972.531,200864064.0,1.0,1.0
NGA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,34410494.629999995,34051005386.304,0.0,0.0,0.0,36.0,0.0,0.0,87845404.672,0.646,480748168.843,3.551,135999.252,135393.609,301400256.0,1.0,1.0
NGA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,45083438.960999995,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,112248324.096,0.804,513309924.886,3.694,139585.892,138939.484,478641280.0,1.0,1.0
NGA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,54541689.332499996,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,145429807.104,1.015,572522761.585,4.014,143314.911,142614.094,502421728.0,1.0,1.0
NGA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,62792449.05950001,41090276041.472,0.0,0.0,0.0,36.0,0.0,0.0,166451200.0,1.131,627894079.432,4.288,147187.347,146417.016,648842304.0,1.0,1.0
NGA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,83904189.641,43356354594.304,0.0,0.0,0.0,36.0,0.0,0.0,208064724.992,1.376,680353840.818,4.525,151208.084,150347.391,671714560.0,1.0,1.0
NGA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,52295833.693,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,169481273.344,1.091,733057540.457,4.748,155381.027,154402.172,741836224.0,1.0,1.0
NGA,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,70727479.5435,42666123500.352005,0.0,0.0,0.0,36.0,0.0,0.0,369062412.288,2.311,800182442.772,5.046,159707.779,158578.266,824966144.0,1.0,1.0
NGA,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,97578879.82100001,45767108476.736,0.0,0.0,0.0,36.0,0.0,0.0,411743813.632,2.508,856618673.551,5.259,164192.932,162877.078,851056768.0,1.0,1.0
NGA,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,89390828.757,45700867909.632,0.0,0.0,0.0,36.0,0.0,0.0,462979235.84,2.742,909730361.539,5.438,168833.771,167297.281,942161408.0,1.0,1.0
NGA,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,80999270.5235,46150748830.01601,0.0,0.0,0.0,36.0,0.0,0.0,521803300.864,3.006,974289773.333,5.67,173615.341,171829.297,929390464.0,1.0,1.0
NGA,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,71641474.917,47358762874.11201,0.0,0.0,0.0,36.0,0.0,0.0,568498913.28,3.222,1054308543.849,5.975,176460.495,176460.5,953683264.0,1.0,1.0
NGA,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,42593013.45250001,44849923518.08,0.0,0.0,0.0,36.0,0.0,0.0,481066156.032,2.655,1093920550.597,6.038,181181.747,181181.75,892098752.0,1.0,1.0
NGA,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,31586202.788000006,45883796063.871994,0.0,0.0,0.0,36.0,0.0,0.0,405082669.056,2.178,1091227625.574,5.867,185989.639,185989.641,814932992.0,1.0,1.0
